molecule_id,smiles,target_id,predicted_pIC50,ai_status,docking_score,binding_affinity,docking_status,consensus_score,molecular_weight,logp,hbd,hba,psa,rotatable_bonds,lipinski_violations,drug_likeness_score,drug_likeness_status
rhamnocitrin 3-O-beta-glucopyranoside,OC[C@H]1O[C@@H](Oc2c(oc3c(c2=O)c(O)cc(c3)OC)c2ccc(cc2)O)[C@@H]([C@H]([C@@H]1O)O)O,default,6.0525,success,-5.3,,success,0.34770833333333334,462.41,0.06,6,11,179.28,5,2,-7.44,success
rhamnetin 3-O-beta-glucopyranoside,OC[C@H]1O[C@@H](Oc2c(oc3c(c2=O)c(O)cc(c3)OC)c2ccc(c(c2)O)O)[C@@H]([C@H]([C@@H]1O)O)O,default,6.1982,success,-5.29,,success,0.3595166666666667,478.41,-0.24,7,12,199.51,5,2,-7.31,success
methyl isothiocyanate,CN=C=S,default,4.0538,success,-2.67,,success,0.09348333333333332,73.12,0.72,0,2,12.36,0,0,-9.34,success
trans-2-methyl cyclopentanol,O[C@@H]1CCC[C@H]1C,default,4.3712,success,-6.17,,success,0.2366,100.16,1.17,1,1,20.23,0,0,-9.65,success
cis-3-hexen-1-ol,OCC/C=C\CC,default,4.549,success,-6.76,,success,0.27108333333333334,100.16,1.33,1,1,20.23,3,0,-9.49,success
trans-2-hexen-1-ol,CCC/C=C/CO,default,4.5954,success,-6.06,,success,0.2516166666666666,100.16,1.33,1,1,20.23,3,0,-9.49,success
heptan-2-one,CCCCCC(=O)C,default,3.9317,success,-4.51,,success,0.15033333333333332,114.19,2.16,0,1,17.07,4,0,-9.63,success
anisole,COc1ccccc1,default,3.6009,success,-5.67,,success,0.189,108.14,1.7,0,1,9.23,1,0,-10.1,success
benzaldehyde,O=Cc1ccccc1,default,4.0963,success,-4.81,,success,0.16835833333333336,106.12,1.5,0,1,17.07,1,0,-9.94,success
"2,4,5-trimethyl-thiazole",Cc1sc(c(n1)C)C,default,4.9653,success,-6.41,,success,0.29410833333333336,127.21,2.07,0,2,12.89,0,0,-10.28,success
m-cymene,Cc1cccc(c1)C(C)C,default,4.9491,success,-5.71,,success,0.26942499999999997,134.22,3.12,0,0,0.0,1,0,-10.33,success
phenylacetonitrile,N#CCc1ccccc1,default,4.2161,success,-6.04,,success,0.21934166666666666,117.15,1.75,0,1,23.79,1,0,-10.0,success
methyl salicylate,COC(=O)c1ccccc1O,default,3.8687,success,-8.58,,success,0.286,152.15,1.18,1,3,46.53,1,0,-9.91,success
beta-cyclocitral,O=CC1=C(C)CCCC1(C)C,default,4.7407,success,-4.99,,success,0.22805833333333336,152.24,2.71,0,1,17.07,1,0,-10.03,success
nerol,OC/C=C(\CCC=C(C)C)/C,default,4.4544,success,-6.08,,success,0.2405333333333333,154.25,2.67,1,1,20.23,4,0,-9.81,success
trans-geraniol,OC/C=C(/CCC=C(C)C)\C,default,4.4544,success,-6.57,,success,0.25686666666666663,154.25,2.67,1,1,20.23,4,0,-9.81,success
alpha-ionone,CC(=O)/C=C/C1C(=CCCC1(C)C)C,default,4.5348,success,-4.38,,success,0.19056666666666663,192.3,3.51,0,1,17.07,2,0,-9.74,success
beta-caryophyllene,C/C/1=C\CCC(=C)[C@@H]2[C@@H](CC1)C(C2)(C)C,default,5.1153,success,-2.49,,success,0.17594166666666672,204.36,4.73,0,0,0.0,0,0,-9.86,success
beta-ionone,CC(=O)/C=C/C1=C(C)CCCC1(C)C,default,4.7096,success,-4.05,,success,0.19413333333333332,192.3,3.66,0,1,17.07,2,0,-9.83,success
nerolidol,C=CC(CC/C=C(/CCC=C(C)C)\C)(O)C,default,5.0699,success,-3.11,,success,0.19282499999999997,222.37,4.4,1,1,20.23,7,0,-9.34,success
trans-phytol,OC/C=C(/CCC[C@@H](CCC[C@@H](CCCC(C)C)C)C)\C,default,4.8302,success,-4.71,,success,0.2261833333333333,296.54,6.36,1,1,20.23,13,1,-8.09,success
cedrene,CC1=CC[C@@]23C[C@H]1C(C)(C)[C@@H]2CC[C@H]3C,default,4.9592,success,,,failed,0.15986666666666668,204.36,4.42,0,0,0.0,0,0,-9.91,success
voucapane,C[C@@H]1[C@@H]2CC[C@@H]3[C@]([C@H]2Cc2c1cco2)(C)CCCC3(C)C,default,5.3003,success,-5.42,,success,0.289025,286.46,5.8,0,1,13.14,0,1,-9.85,success
"voucapane-6alpha,7alpha-diol",O[C@@H]1[C@H](O)[C@H]2C(C)(C)CCC[C@@]2([C@@H]2[C@@H]1[C@@H](C)c1ccoc1C2)C,default,5.6072,success,-11.27,,success,0.5095999999999999,318.46,3.74,2,3,53.6,0,0,-10.47,success
resveratrol-3-beta-rutinoside glycoside,Oc1cc(cc(c1)/C=C/c1ccc(cc1)O)O[C@@H]1O[C@H](COC2O[C@@H](C)[C@@H]([C@H]([C@H]2O)O)O)[C@H]([C@@H]([C@H]1O)O)O,default,6.3991,success,-5.0,,success,0.36659166666666665,536.53,-0.7,8,12,198.76,7,3,-6.51,success
"voucapane-18,19-diol",OCC1(CO)CCC[C@]2([C@H]1CC[C@@H]1[C@@H]2Cc2c([C@@H]1C)cco2)C,default,5.3807,success,-10.61,,success,0.46872499999999995,318.46,3.74,2,3,53.6,2,0,-10.46,success
18-hydroxyvoucapan-19-al,O=CC[C@@]1(CO)CCC[C@]2([C@H]1CC[C@@H]1[C@@H]2Cc2c([C@@H]1C)cco2)C,default,5.891,success,-8.59,,success,0.4439166666666666,330.47,4.34,1,3,50.44,3,0,-10.19,success
"voucapane-18,19-di-(4-methyl)-benzenesulphonate",Cc1ccc(cc1)S(=O)(=O)OCC1(CCC[C@]2([C@H]1CC[C@@H]1[C@@H]2Cc2c([C@@H]1C)cco2)C)COS(=O)(=O)c1ccc(cc1)C,default,6.024,success,-2.42,,success,0.24933333333333332,626.84,7.19,0,7,99.88,8,2,-6.45,success
"18,19-dibenzoyloxyvoucapane",O=C(c1ccccc1)OC1(CCC[C@]2([C@H]1CC[C@@H]1[C@@H]2Cc2c([C@@H]1C)cco2)C)OC(=O)c1ccccc1,default,5.4441,success,-7.38,,success,0.3663416666666666,498.62,7.18,0,5,65.74,4,1,-7.78,success
"18,19-di-acetoxyvoucapane",CC(=O)OCC1(CCC[C@]2([C@H]1CC[C@@H]1[C@@H]2Cc2c([C@@H]1C)cco2)C)COC(=O)C,default,5.2662,success,-7.95,,success,0.3705166666666667,402.53,4.88,0,5,65.74,4,0,-9.5,success
isoiguesterin,C=C1CC[C@]2([C@@H](C1)[C@]1(C)CC[C@@]3(C(=CC=C4C3=CC(=O)C(=C4C)O)[C@]1(CC2)C)C)C,default,5.7807,success,-7.25,,success,0.3900583333333334,404.59,7.16,1,2,37.3,0,1,-8.56,success
20-epi-isoiguesterinol,OC[C@H]1CC[C@]2([C@@H](C1)[C@]1(C)CC[C@@]3(C(=CC=C4C3=CC(=O)C(=C4C)O)[C@]1(CC2)C)C)C,default,5.9608,success,-6.61,,success,0.38373333333333337,422.61,6.22,2,3,57.53,1,1,-8.6,success
dihydro-20-epi-isoiguesterinol triacetate,CC(=O)OC[C@@H]1CC[C@]2(C(C1)[C@]1(C)CC[C@@]3(C(=CCc4c3cc(OC(=O)C)c(c4C)OC(=O)C)[C@]1(CC2)C)C)C,default,6.0463,success,-3.85,,success,0.2988583333333333,550.74,7.17,0,6,78.9,4,2,-7.21,success
isoiguesterinol,OC[C@@H]1CC[C@]2([C@@H](C1)[C@]1(C)CC[C@@]3(C(=CC=C4C3=CC(=O)C(=C4C)O)[C@]1(CC2)C)C)C,default,5.9608,success,-6.61,,success,0.38373333333333337,422.61,6.22,2,3,57.53,1,1,-8.6,success
6-oxoisoiguesterin,C=C1CC[C@]2([C@@H](C1)[C@]1(C)CC[C@@]3(C(=CC(=O)c4c3cc(O)c(c4C)O)[C@]1(CC2)C)C)C,default,5.9213,success,-7.63,,success,0.41444166666666665,420.59,6.75,2,3,57.53,0,1,-8.69,success
tingenin B,C[C@@H]1C[C@@H]2[C@@]([C@@H](C1=O)O)(C)CC[C@]1([C@@]2(C)CC[C@@]2(C1=CC=C1C2=CC(=O)C(=C1C)O)C)C,default,6.0471,success,-7.23,,success,0.4115916666666667,436.59,5.39,2,4,74.6,0,1,-8.72,success
"3beta,29-dihydroxyglutin-5-ene",OC[C@]1(C)CC[C@]2(C(C1)[C@]1(C)CC[C@@]3(C([C@]1(CC2)C)CC=C1C3CC[C@@H](C1(C)C)O)C)C,default,5.0082,success,-6.84,,success,0.3120166666666667,442.73,7.14,2,2,40.46,1,1,-8.4,success
cangoronine methyl ester,COC(=O)[C@]1(C)CC[C@]2(C(C1)[C@]1(C)CC[C@@]3(C([C@]1(CC2)C)CC[C@]1(C3CC(=O)C(=C1C)O)C=O)C)C,default,5.3308,success,-6.66,,success,0.3329,498.7,6.59,1,5,80.67,2,1,-7.76,success
4'-O-methylepigallocatechin,COc1c(O)cc(cc1O)[C@H]1Oc2cc(O)cc(c2C[C@H]1O)O,default,5.3427,success,-9.55,,success,0.430225,320.3,1.55,5,7,119.61,2,0,-9.59,success
4'-O-methylgallocatechin,COc1c(O)cc(cc1O)[C@H]1Oc2cc(O)cc(c2C[C@@H]1O)O,default,5.3427,success,-10.4,,success,0.45855833333333335,320.3,1.55,5,7,119.61,2,0,-9.59,success
"4',4'''-di-O-methyl-prodelphinidin B4",COc1c(O)cc(cc1O)[C@H]1Oc2c(C[C@H]1O)c(O)cc(c2[C@@H]1c2c(O)cc(cc2O[C@@H]([C@H]1O)c1cc(O)c(c(c1)O)OC)O)O,default,6.1476,success,-1.94,,success,0.2436333333333333,638.58,3.01,10,14,239.22,5,3,-6.58,success
"1,4,6-trihydroxy-3-methoxy-2-(3-methyl-2-butenyl)-5-(1,1-dimethyl-prop-2-enyl)xanthone",C=CC(c1c(O)ccc2c1oc1c(O)c(OC)c(c(c1c2=O)O)CC=C(C)C)(C)C,default,5.891,success,-7.27,,success,0.39991666666666664,410.47,5.04,3,6,100.13,5,1,-8.28,success
forbexanthone,COc1cc(O)c2c(c1)oc1c(c2=O)cc2c(c1O)OC(C=C2)(C)C,default,5.4745,success,-11.41,,success,0.5032083333333334,340.33,3.55,2,6,89.13,1,0,-9.89,success
friedelin,O=C1CC[C@@H]2[C@]([C@H]1C)(C)CC[C@H]1[C@@]2(C)CC[C@@]2([C@]1(C)CC[C@@]1([C@H]2CC(C)(C)CC1)C)C,default,5.0924,success,-3.94,,success,0.22236666666666663,426.73,8.46,0,1,17.07,0,1,-8.6,success
lupeol acetate,CC(=O)O[C@H]1CC[C@]2([C@H](C1(C)C)CC[C@@]1([C@@H]2CC[C@H]2[C@@]1(C)CC[C@@]1([C@@H]2[C@@H](CC1)C(=C)C)C)C)C,default,4.4667,success,-5.79,,success,0.2318916666666667,468.77,8.6,0,2,26.3,2,1,-8.06,success
"5,5-dimethyl-6-geranyl-3-hydroxy-2-(13,14-dihydroxybenzoyl)-4-(3,7-dimethyloct-2,7-dienyl)-8-(3-methylbut-2-enyl)-bicyclo[3.3.1]nonan-2-en-1,9-dione",CC(=CC[C@@]12C[C@H](C/C=C(/CCC=C(C)C)\C)C([C@@](C1=O)(C(=C(C2=O)C(=O)c1ccc(c(c1)O)O)O)C/C=C(/CCCC(=C)C)\C)(C)C)C,default,6.3885,success,-3.47,,success,0.3147083333333333,670.93,10.79,3,6,111.9,15,2,-5.53,success
"4,4-di(3-methylbut-2-enyl)-6-geranyl-1-hydroxy-2-(10-hydroxybenzoyl)-6-[2-(1-methylethenyl)-5-methylhex-5-enyl]-cyclohex-1-en-3,5-dione",C/C(=C\C[C@@]1(CC(C(=C)C)CCC(=C)C)C(=C(C(=O)c2cccc(c2)O)C(=O)C(C1=O)(CC=C(C)C)CC=C(C)C)O)/CCC=C(C)C,default,6.3477,success,-2.93,,success,0.2933083333333333,654.93,11.25,2,5,91.67,17,2,-5.8,success
"4,4-di(3-methylbut-2-enyl)-6-geranyl-1-hydroxy-2-(10,11-dihydroxybenzoyl)-6-[2-(1-methylethenyl)-5-methylhex-5-enyl]-cyclohex-1-en-3,5-dione",C/C(=C\C[C@@]1(CC(C(=C)C)CCC(=C)C)C(=C(C(=O)c2ccc(c(c2)O)O)C(=O)C(C1=O)(CC=C(C)C)CC=C(C)C)O)/CCC=C(C)C,default,6.551,success,-2.92,,success,0.3099166666666667,670.93,10.95,3,6,111.9,17,2,-5.55,success
achilleol A,C/C(=C\CC/C=C(/CC[C@@H]1C(=C)CC[C@@H](C1(C)C)O)\C)/CC/C=C(/CCC=C(C)C)\C,default,5.1586,success,-4.99,,success,0.2628833333333333,426.73,9.27,1,1,20.23,12,1,-7.3,success
"3beta,24-O-ethylidenyl-2alpha,19alpha-dihydroxyolean-12-en-28-oic acid",CC1OC[C@]2(C(O1)[C@H](O)C[C@]1(C2CC[C@@]2([C@@H]1CC=C1[C@@]2(C)CC[C@@]2([C@H]1C(C)C(CC2)(C)C)C(=O)O)C)C)C,default,5.7334,success,-6.51,,success,0.36144999999999994,528.77,6.83,2,4,75.99,1,2,-7.56,success
arjunic acid,O[C@@H]1C[C@@]2(C)[C@H](C([C@H]1O)(C)C)CC[C@@]1([C@@H]2CC=C2[C@@]1(C)CC[C@@]1([C@H]2[C@H](O)C(C)(C)CC1)C(=O)O)C,default,5.0899,success,-5.46,,success,0.272825,488.71,5.18,4,4,97.99,1,1,-8.21,success
sericic acid,OC[C@@]1(C)[C@@H](O)[C@H](O)C[C@]2([C@H]1CC[C@@]1([C@@H]2CC=C2[C@@]1(C)CC[C@@]1([C@H]2[C@H](O)C(CC1)(C)C)C(=O)O)C)C,default,5.3053,success,-6.22,,success,0.3161083333333333,504.71,4.15,5,5,118.22,2,1,-8.12,success
23-galloylarjunic acid,O=C(c1cc(O)c(c(c1)O)O)OC[C@]1(C)[C@@H](O)[C@H](O)C[C@]2([C@H]1CC[C@@]1([C@@H]2CC=C2[C@@]1(C)CC[C@@]1([C@H]2CC(CC1)(C)C)C(=O)O)C)C,default,6.0065,success,0.2,,success,0.16720833333333332,640.81,6.16,6,8,164.75,4,3,-6.21,success
3-O-methylellagic acid,COc1c(O)cc2c3c1oc(=O)c1c3c(oc2=O)c(c(c1)O)O,default,4.8726,success,-10.84,,success,0.43405000000000005,316.22,1.62,3,8,130.34,1,0,-8.77,success
"4-O-(3'',4''-di-O-galloyl-alpha-L-rhamnopyranosyl)ellagic acid",CC1OC(Oc2c(O)c(O)c3c4c2c(=O)oc2c4c(c(=O)o3)cc(c2O)O)C(C(C1OC(=O)c1cc(O)c(c(c1)O)O)OC(=O)c1cc(O)c(c(c1)O)O)O,default,6.1977,success,-1.82,,success,0.24380833333333335,768.55,1.48,11,21,354.01,6,3,-6.09,success
diellagic lactone,Oc1c(O)c2oc(=O)c3c4c2c(c1c1c(O)c(O)c2c5c1c(=O)oc1c5c(c(=O)o2)cc(c1O)O)c(=O)oc4c(c(c3)O)O,default,5.3005,success,-2.48,,success,0.19104166666666672,602.37,2.61,8,16,282.68,1,3,-7.12,success
tomentosic acid,OC[C@]1(C)[C@@H](O)[C@H](O)C[C@]2([C@H]1CC[C@@]1([C@@H]2CC=C2[C@@]1(C)CC[C@@]1([C@H]2[C@@H](O)C(CC1)(C)C)C(=O)O)C)C,default,5.3053,success,-5.74,,success,0.3001083333333333,504.71,4.15,5,5,118.22,2,1,-8.12,success
arjungenin,OC[C@]1(C)[C@@H](O)[C@H](O)C[C@]2([C@H]1CC[C@@]1([C@@H]2CC=C2[C@@]1(C)CC[C@@]1([C@H]2[C@H](O)C(CC1)(C)C)C(=O)O)C)C,default,5.3053,success,-6.22,,success,0.3161083333333333,504.71,4.15,5,5,118.22,2,1,-8.12,success
sericoside,OC[C@H]1O[C@@H](OC(=O)[C@]23CCC([C@H]([C@H]2C2=CC[C@H]4[C@@]([C@@]2(CC3)C)(C)CC[C@@H]2[C@]4(C)C[C@H]([C@@H]([C@]2(C)CO)O)O)O)(C)C)[C@@H]([C@H]([C@@H]1O)O)O,default,6.0512,success,-2.0,,success,0.23759999999999998,666.85,1.41,8,11,197.37,4,3,-6.49,success
arjunglucoside I,OC[C@H]1O[C@@H](OC(=O)[C@]23CCC([C@H]([C@H]2C2=CC[C@H]4[C@@]([C@@]2(CC3)C)(C)CC[C@@H]2[C@]4(C)C[C@H]([C@@H]([C@@]2(C)CO)O)O)O)(C)C)[C@@H]([C@H]([C@@H]1O)O)O,default,6.0512,success,-1.53,,success,0.22193333333333332,666.85,1.41,8,11,197.37,4,3,-6.49,success
3-O-beta-D-glucopyranosyl-beta-sitosterol,CC[C@@H](C(C)C)CC[C@H]([C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CC=C2[C@]1(C)CC[C@@H](C2)O[C@@H]1OC(CO)[C@H](C(C1O)O)O)C,default,6.0683,success,-2.66,,success,0.26102499999999995,576.86,5.85,4,6,99.38,9,2,-6.66,success
"3,3'-di-O-methylellagic acid",COc1c(O)cc2c3c1oc(=O)c1c3c(oc2=O)c(c(c1)O)OC,default,4.7298,success,-10.72,,success,0.41815,330.25,1.92,2,8,119.34,2,0,-9.05,success
"3,3',4-tri-O-methylellagic acid",COc1cc2c(=O)oc3c4c2c(c1OC)oc(=O)c4cc(c3O)OC,default,4.8151,success,-11.41,,success,0.44825833333333337,344.28,2.22,1,8,108.34,3,0,-9.24,success
4-(alpha-L-rhamnopyranosyl)ellagic acid,O[C@H]1[C@@H](O[C@H]([C@@H]([C@H]1O)O)C)Oc1cc2c(=O)oc3c4c2c(c1O)oc(=O)c4cc(c3O)O,default,5.9234,success,-5.39,,success,0.33995,448.34,-0.19,6,12,200.26,2,2,-7.23,success
3-O-methyl-4-(alpha-L-rhamnopyranosyl)ellagic acid,COc1c(O[C@@H]2O[C@@H](C)[C@@H]([C@H]([C@H]2O)O)O)cc2c3c1oc(=O)c1c3c(oc2=O)c(c(c1)O)O,default,5.9553,success,-5.67,,success,0.3519416666666667,462.36,0.12,5,12,189.26,3,1,-7.35,success
ellagitannin,CC(=O)C[C@]1(O)C(=O)C=C2[C@@H]3[C@@]1(O)Oc1c3c(cc(c1O)O)C(=O)O[C@H]1[C@H]3[C@@H](OC2=O)[C@@H](O[C@@H]1COC(=O)c1c(c2c(C(=O)O3)cc(O)c(c2O)O)c(O)c(c(c1)O)O)OC(=O)c1cc(O)c(c(c1)O)O,default,6.7629,success,-0.02,,success,0.23090833333333335,992.71,-0.07,13,27,447.09,4,3,-5.87,success
punicalagin,OC1O[C@@H]2COC(=O)c3cc(O)c(c(c3c3c(O)c(O)c4c5c3c(=O)oc3c(c(c(c6c(C(=O)O[C@H]2[C@H]2[C@H]1OC(=O)c1cc(O)c(c(c1c1c(C(=O)O2)cc(c(c1O)O)O)O)O)cc(O)c(c6O)O)c(c(=O)o4)c53)O)O)O)O,default,6.2948,success,-1.59,,success,0.24423333333333336,1084.72,1.96,17,30,518.76,0,3,-6.72,success
3'5'-dihydroxy-4-(2-hydroxy-ethoxy) resveratrol-3-O-Î²-rutinoside,OCCOc1ccc(cc1)/C=C/c1cc(O[C@@H]2O[C@H](COC3O[C@@H](C)[C@@H]([C@H]([C@H]3O)O)O)[C@H]([C@@H]([C@H]2O)O)O)cc(c1)O,default,6.8327,success,-3.0,,success,0.33605833333333335,580.58,-1.04,8,13,207.99,10,3,-5.93,success
"3',4,5'-trihydroxystilbene",Oc1ccc(cc1)/C=C/c1cc(O)cc(c1)O,default,4.7948,success,-8.95,,success,0.36456666666666665,228.25,2.97,3,3,60.69,2,0,-10.06,success
punicalagin,O[C@@H]1O[C@@H]2COC(=O)c3cc(O)c(c(c3c3c(O)c(O)c4c5c3c(=O)oc3c(c(c(c6c(C(=O)O[C@H]2[C@H]2[C@H]1OC(=O)c1cc(O)c(c(c1c1c(C(=O)O2)cc(c(c1O)O)O)O)O)cc(O)c(c6O)O)c(c(=O)o4)c53)O)O)O)O,default,6.2948,success,-1.73,,success,0.24890000000000004,1084.72,1.96,17,30,518.76,0,3,-6.72,success
artemisinin,O=C1O[C@@H]2O[C@@]3(C)CC[C@@H]4[C@]2([C@H]([C@H]1C)CC[C@H]4C)OO3,default,5.4058,success,-8.77,,success,0.40948333333333337,282.34,2.39,0,5,53.99,0,0,-10.11,success
"5,7,4'-trihydroxy-3,8,3',5'-tetramethoxyflavone",COc1cc(cc(c1O)OC)c1oc2c(OC)c(O)cc(c2c(=O)c1OC)O,default,5.258,success,-9.04,,success,0.4061666666666666,390.34,2.61,3,9,127.82,5,0,-9.28,success
"5,7,3'-trihydroxy-3,8,4',5'-tetramethoxyflavone",COc1cc(cc(c1OC)O)c1oc2c(OC)c(O)cc(c2c(=O)c1OC)O,default,5.374,success,-9.16,,success,0.41983333333333334,390.34,2.61,3,9,127.82,5,0,-9.27,success
8-acetoxyisochiliolide lactone,CC(=O)O[C@@]1(C)CC[C@]2([C@]3([C@]41CC(OC4=O)c1ccoc1)CC[C@]2(C(=O)O3)C)C,default,5.6688,success,-9.77,,success,0.46473333333333333,402.44,3.47,0,7,92.04,2,0,-9.55,success
"5,7,4'-trihydroxy-3,8,3'-trimethoxyflavone",COc1cc(ccc1O)c1oc2c(OC)c(O)cc(c2c(=O)c1OC)O,default,5.4765,success,-10.15,,success,0.461375,360.32,2.6,3,8,118.59,4,0,-9.62,success
"5,3',4'-trihydroxy-3,7,8-trimethoxyflavone",COc1cc(O)c2c(c1OC)oc(c(c2=O)OC)c1ccc(c(c1)O)O,default,5.4626,success,-10.09,,success,0.45821666666666666,360.32,2.6,3,8,118.59,4,0,-9.56,success
"5,3',4'-trihydroxy-7-methoxyflavanone",COc1cc2OC(CC(=O)c2c(c1)O)c1ccc(c(c1)O)O,default,5.9419,success,-11.37,,success,0.540825,302.28,2.52,3,6,96.22,2,0,-10.09,success
"7,8-epoxyisocholiolide lactone",O=C1OC(C[C@@]21[C@@]1(C)O[C@H]1C[C@]1([C@]32CC[C@]1(C(=O)O3)C)C)c1cocc1,default,5.8271,success,-10.22,,success,0.49292499999999995,358.39,2.92,0,6,78.27,1,0,-10.12,success
"5-hydroxy-3,7,4'-trimethoxyflavone",COc1ccc(cc1)c1oc2cc(OC)cc(c2c(=O)c1OC)O,default,5.1231,success,-11.06,,success,0.4622583333333334,328.32,3.19,1,6,78.13,4,0,-9.96,success
"3,5- dihydroxy-7,4'-dimethoxyflavone",COc1ccc(cc1)c1oc2cc(OC)cc(c2c(=O)c1O)O,default,5.2504,success,-10.75,,success,0.46253333333333335,314.29,2.89,2,6,89.13,3,0,-9.96,success
"5,4'-dihydroxy-3,7,3'-trimethoxyflavone",COc1cc(O)c2c(c1)oc(c(c2=O)OC)c1ccc(c(c1)OC)O,default,5.3655,success,-10.74,,success,0.47179166666666666,344.32,2.9,2,7,98.36,4,0,-9.8,success
"3,5-dihydroxy-3',4',7-trimethoxyflavone",COc1cc(O)c2c(c1)oc(c(c2=O)O)c1ccc(c(c1)OC)OC,default,5.2431,success,-10.23,,success,0.4445916666666667,344.32,2.9,2,7,98.36,4,0,-9.85,success
rhamnazin,COc1cc(O)c2c(c1)oc(c(c2=O)O)c1ccc(c(c1)OC)O,default,5.4864,success,-11.06,,success,0.4925333333333333,330.29,2.59,3,7,109.36,3,0,-9.83,success
rhamnocitrin,COc1cc(O)c2c(c1)oc(c(c2=O)O)c1ccc(cc1)O,default,5.3375,success,-10.51,,success,0.4617916666666667,300.27,2.59,3,6,100.13,2,0,-9.9,success
"5,4'-dihydroxy-7-dimethoxyflavanone",COC1(CC(=O)c2c(O1)cc(cc2O)OC)c1ccc(cc1)O,default,5.842,success,-11.07,,success,0.5225,316.31,2.57,2,6,85.22,3,0,-10.33,success
"5-hydroxy-3,6,7,4'-tetramethoxyflavone",COc1ccc(cc1)c1oc2cc(OC)c(c(c2c(=O)c1OC)O)OC,default,4.9132,success,-10.82,,success,0.4367666666666667,358.35,3.2,1,7,87.36,5,0,-9.78,success
retusin,COc1cc(O)c2c(c1)oc(c(c2=O)OC)c1ccc(c(c1)OC)OC,default,5.1248,success,-10.86,,success,0.45573333333333327,358.35,3.2,1,7,87.36,5,0,-9.69,success
isokaempferide,COc1c(oc2c(c1=O)c(O)cc(c2)O)c1ccc(cc1)O,default,5.1877,success,-10.65,,success,0.4539750000000001,300.27,2.59,3,6,100.13,2,0,-9.95,success
"5,7- dihydroxy-3,4'-dimethoxyflavone",COc1ccc(cc1)c1oc2cc(O)cc(c2c(=O)c1OC)O,default,5.1447,success,-11.22,,success,0.4693916666666667,314.29,2.89,2,6,89.13,3,0,-10.01,success
"quercetin-3,4'-dimethyl ether",COc1ccc(cc1O)c1oc2cc(O)cc(c2c(=O)c1OC)O,default,5.1481,success,-11.15,,success,0.4673416666666667,330.29,2.59,3,7,109.36,3,0,-9.79,success
4-hydroxymethylbenzoate,COC(=O)c1ccc(cc1)O,default,3.7947,success,-8.97,,success,0.29900000000000004,152.15,1.18,1,3,46.53,1,0,-9.88,success
3-acetoxy-7-hydroxy-5-tigloyloxycarvotacetone,C/C=C(/C(=O)O[C@H]1C(C(C)C)[C@H](OC(=O)C)C=C(C1=O)CO)\C,default,5.8812,success,-8.87,,success,0.45243333333333324,324.37,1.57,1,6,89.9,5,0,-9.38,success
"3,7-dihydroxy-5-tigloyloxycarvotacetone",C/C=C(/C(=O)O[C@H]1C(C(C)C)[C@H](O)C=C(C1=O)CO)\C,default,5.853,success,-7.47,,success,0.40341666666666665,282.34,1.0,2,5,83.83,4,0,-9.35,success
"3-acetoxy-5,7-dihydroxycarvotacetone",OCC1=C[C@@H](OC(=O)C)C([C@@H](C1=O)O)C(C)C,default,5.5809,success,-5.98,,success,0.331075,242.27,0.05,2,5,83.83,3,0,-9.2,success
"3,5,7-trihydroxy-carvotacetone",OCC1=C[C@@H](O)C([C@@H](C1=O)O)C(C)C,default,5.6055,success,-5.24,,success,0.30845833333333333,200.23,-0.52,3,4,77.76,2,0,-8.93,success
coniferaldehyde,O=C/C=C/c1ccc(c(c1)OC)O,default,5.2206,success,-8.79,,success,0.39471666666666666,178.19,1.61,1,3,46.53,3,0,-9.79,success
caffeic acid,OC(=O)/C=C/c1ccc(c(c1)O)O,default,5.1021,success,-8.84,,success,0.38650833333333334,180.16,1.2,3,3,77.76,2,0,-9.48,success
5-O-beta-glucopyranosylcarvotacetone,OC[C@H]1OC(O[C@H]2C(CC=C(C2=O)CO)C(C)C)[C@@H]([C@H]([C@@H]1O)O)O,default,6.0606,success,-4.87,,success,0.33404999999999996,346.38,-1.66,5,8,136.68,5,0,-8.17,success
thymol 3-O-beta-glucopyranoside,OC[C@H]1O[C@@H](Oc2cc(C)ccc2C(C)C)[C@@H]([C@H]([C@@H]1O)O)O,default,5.8858,success,-7.0,,success,0.3904833333333333,312.36,0.3,4,6,99.38,4,0,-9.47,success
zataroside B,OC[C@H]1O[C@@H](Oc2cc(C(C)C)c(cc2C)O)[C@@H]([C@H]([C@@H]1O)O)O,default,6.3109,success,-6.89,,success,0.4222416666666667,328.36,0.0,5,7,119.61,4,0,-9.14,success
zataroside A,OC[C@H]1O[C@@H](Oc2cc(C)c(cc2C(C)C)O)[C@@H]([C@H]([C@@H]1O)O)O,default,6.3471,success,-6.7,,success,0.418925,328.36,0.0,5,7,119.61,4,0,-9.13,success
"5-(penta-1,3-diynyl)-2-(but-3-en-1-ynyl)-thiophene",CC#CC#Cc1ccc(s1)C#CC=C,default,5.2216,success,-4.98,,success,0.2678,196.27,2.66,0,1,0.0,0,0,-10.56,success
"5-(penta-1,3-diynyl)-2-(4-acetoxy-but-1-ynyl)-thiophene",CC#CC#Cc1ccc(s1)C#CCCOC(=O)C,default,5.1847,success,-9.77,,success,0.42439166666666667,256.33,2.43,0,3,26.3,2,0,-10.18,success
