smiles,pIC50
O=c1c(C(c2cc(OCc3ccccc3)cc(OCc3ccccc3)c2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,5.431798275933005
O=c1c(C(c2cc(OCc3ccccc3)cc(OCc3ccccc3)c2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,5.0
O=c1c(Cc2c(O)oc3cc(O)ccc3c2=O)c(O)oc2cc(O)ccc12,4.334419008982047
O=c1c(Cc2c(O)oc3cc(O)ccc3c2=O)c(O)oc2cc(O)ccc12,4.347753658996677
O=c1c(C(c2ccccn2)c2c(O)oc3cc(O)ccc3c2=O)c(O)oc2cc(O)ccc12,4.026872146400302
O=c1c(C(c2ccccn2)c2c(O)oc3cc(O)ccc3c2=O)c(O)oc2cc(O)ccc12,4.075720713938118
O=c1c(C(c2ccccn2)c2c(O)oc3cc(O)ccc3c2=O)c(O)oc2cc(O)ccc12,4.309803919971486
O=c1c(C(c2ccccn2)c2c(O)oc3cc(O)ccc3c2=O)c(O)oc2cc(O)ccc12,4.154901959985743
O=c1c(C(c2ccccn2)c2c(O)oc3cc(O)ccc3c2=O)c(O)oc2cc(O)ccc12,4.0915149811213505
O=C(NCCc1ccccc1)c1cc2ccc(O)c(O)c2cn1,4.3979400086720375
O=c1c(C(c2ccc(C(c3c(O)oc4ccccc4c3=O)c3c(O)oc4ccccc4c3=O)cc2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,5.823908740944319
O=c1c(C(c2ccc(C(c3c(O)oc4ccccc4c3=O)c3c(O)oc4ccccc4c3=O)cc2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,6.096910013008056
O=c1c(C(c2ccc(C(c3c(O)oc4ccccc4c3=O)c3c(O)oc4ccccc4c3=O)cc2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,5.698970004336019
COc1ccc(/C=C/C(=O)OCCc2ccccc2)cc1O,4.221848749616356
O=c1c(C(c2ccc(/C=C/c3ccccc3)cc2)c2c(O)oc3cc(O)ccc3c2=O)c(O)oc2cc(O)ccc12,5.154901959985743
O=c1c(C(c2ccc(/C=C/c3ccccc3)cc2)c2c(O)oc3cc(O)ccc3c2=O)c(O)oc2cc(O)ccc12,5.7447274948966935
O=C(CCc1ccc(O)c(O)c1)NCCc1ccc(O)c(O)c1,5.522878745280337
O=C(/C=C/c1cc(O)ccc1O)OCCc1ccccc1,4.0
N=c1oc2c(O)c(O)ccc2cc1C(N)=O,4.031517051446065
O=c1c(C(c2ccc(/C=C/c3ccccc3)cc2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,5.259637310505756
O=c1c(C(c2ccc(/C=C/c3ccccc3)cc2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,5.036212172654444
O=c1c(C(c2ccc(/C=C/c3ccccc3)cc2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,5.431798275933005
O=c1c(C(c2ccc(/C=C/c3ccccc3)cc2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,5.022276394711152
O=c1c(C(c2ccc(/C=C/c3ccccc3)cc2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,5.154901959985743
COc1ccc(/C=C/C(=O)OCCc2ccccc2)cc1OC,4.0
O=C(CCc1ccccc1)NCCc1ccc(O)c(O)c1,4.0
O=c1c(C(c2ccc3ccccc3c2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,4.721246399047171
O=c1c(C(c2ccc3ccccc3c2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,4.698970004336019
O=c1c(C(c2ccc3ccccc3c2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,4.795880017344075
O=c1c(C(c2ccc3ccccc3c2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,5.045757490560675
O=c1c(C(c2ccc3ccccc3c2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,4.698970004336019
O=c1cc(O)c2ccc(O)cc2o1,3.5228787452803374
O=c1cc(O)c2ccc(O)cc2o1,3.4881166390211256
O=c1oc2ccccc2c(O)c1C1c2c(c3ccccc3oc2=O)Oc2c1c(=O)oc1ccccc21,4.447331783887806
O=c1oc2ccccc2c(O)c1C1c2c(c3ccccc3oc2=O)Oc2c1c(=O)oc1ccccc21,4.647817481888637
O=C(OCCc1ccccc1)c1ccc2c(O)c(O)ccc2c1,4.7447274948966935
O=C(/C=C/c1cc(O)c(O)cc1O)OCCc1ccccc1,4.259637310505756
O=c1c(C(c2ccc3c(c2)Cc2ccccc2-3)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,5.0
O=c1c(C(c2ccc3c(c2)Cc2ccccc2-3)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,4.958607314841775
O=c1c(C(c2ccc3c(c2)Cc2ccccc2-3)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,5.022276394711152
O=c1c(C(c2ccc3c(c2)Cc2ccccc2-3)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,5.107905397309519
O=c1c(C(c2ccc3c(c2)Cc2ccccc2-3)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,5.0
COC(=O)c1cc2cc(O)c(O)cc2cn1,4.0
O=C(/C=C/c1ccc(F)c(F)c1)OCCc1ccccc1,4.0
O=C(/C=C/c1cc(O)c(O)c(O)c1)OCCc1ccccc1,5.698970004336019
CCOC(=O)/C=C/c1ccc(O)c(O)c1,4.0
O=C(OCCc1ccccc1)c1ccc2cc(O)c(O)cc2c1,4.167491087293763
O=C(NCc1ccccc1)c1cc2ccc(O)c(O)c2cn1,4.1249387366083
O=c1c(C(c2ccc(-c3ccccc3)cc2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,4.853871964321762
O=c1c(C(c2ccc(-c3ccccc3)cc2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,4.795880017344075
O=c1c(C(c2ccc(-c3ccccc3)cc2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,4.886056647693163
O=c1c(C(c2ccc(-c3ccccc3)cc2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,4.552841968657781
O=c1c(C(c2ccc(-c3ccccc3)cc2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,4.823908740944319
COc1cc(/C=C/C(=O)OCCc2ccccc2)ccc1O,4.0
O=c1cc(O)c2ccccc2o1,4.0
O=c1cc(O)c2ccccc2o1,4.0
O=C(CCc1ccc(O)c(O)c1)NCCc1ccccc1,4.0
O=c1c(Cc2cccc(Cc3c(O)oc4ccccc4c3=O)c2)c(O)oc2ccccc12,4.468521082957745
O=c1c(Cc2cccc(Cc3c(O)oc4ccccc4c3=O)c2)c(O)oc2ccccc12,4.3979400086720375
O=c1c(Cc2cccc(Cc3c(O)oc4ccccc4c3=O)c2)c(O)oc2ccccc12,4.954677021213342
